country,billing_city,billing_region,sum,latitude,longitude
United States,Spearfish,South Dakota,144.765,44.494625,-103.864962
United States,Winooski,Vermont,39.995,44.494898,-73.187413
United States,Hanover,Maine,29.995,44.495875,-70.716735
United States,Cannon Falls,Minnesota,259.06,44.495985,-92.863995
United States,Miller,South Dakota,4.125,44.496644,-98.989395
United States,Steuben,Maine,95.965,44.497082,-67.950319
United States,Mount Vernon,Maine,40.495,44.499342,-69.990336
United States,Essex Junction,Vermont,84.74,44.503466,-73.090644
United States,Hancock,Maine,54.61,44.50459,-68.2402
United States,Ivanhoe,Minnesota,24.995,44.507119,-96.226059
United States,Beals,Maine,34.99,44.512967,-67.605554
United States,Lyndon,Vermont,46,44.514167,-72.011389
United States,Oneida,Wisconsin,8.5,44.516641,-88.185851
United States,Oakland,Maine,58.225,44.51729,-69.740082
United States,Buckley,Michigan,32.295,44.519856,-85.693541
United States,Stevens Point,Wisconsin,57.48,44.521221,-89.558764
United States,Keeseville,New York,33.995,44.521594,-73.508976
United States,Cody,Wyoming,220.49,44.523135,-109.075611
United States,Randolph,Minnesota,12.145,44.527386,-93.019619
United States,Lebanon,Oregon,457.035,44.531558,-122.882064
United States,Redwood Falls,Minnesota,0,44.531753,-95.10713
United States,Iola,Wisconsin,66.035,44.532183,-89.137311
United States,Henderson,Minnesota,72.48,44.534398,-93.934487
United States,Underhill,Vermont,63.18,44.539069,-72.925845
United States,Lyndonville,Vermont,9,44.540766,-72.009168
United States,Rumford,Maine,48.48,44.543446,-70.564475
United States,Lyndon Center,Vermont,131.725,44.54719,-72.031062
United States,Philomath,Oregon,70.705,44.548817,-123.392271
United States,Colchester,Vermont,275.185,44.5489,-73.1862
United States,Indian Valley,Idaho,24.995,44.549134,-116.442969
United States,Neillsville,Wisconsin,9.995,44.549429,-90.611197
United States,Tangent,Oregon,24.995,44.54973,-123.110815
United States,Jonesport,Maine,28.245,44.550936,-67.604403
United States,Red Wing,Minnesota,204.08,44.552779,-92.548559
United States,Ellsworth,Maine,99.975,44.554824,-68.412093
United States,Minneota,Minnesota,44.99,44.558732,-95.976714
United States,New Franken,Wisconsin,86.735,44.559193,-87.823482
United States,Osseo,Wisconsin,9.995,44.559923,-91.219148
United States,Gibbon,Minnesota,68.435,44.560587,-94.54668
United States,Strum,Wisconsin,50.115,44.567356,-91.383271
United States,South Beach,Oregon,17.99,44.57122,-124.059968
United States,Thorndike,Maine,19.99,44.574406,-69.248658
United States,Kingsley,Michigan,50.915,44.575644,-85.526235
United States,Casco,Wisconsin,4.95,44.58328,-87.623122
United States,Hitchcock,South Dakota,57.74,44.583444,-98.450914
United States,Lake Norden,South Dakota,32.49,44.584351,-97.200867
United States,Peru,New York,9,44.585109,-73.529322
United States,Corvallis,Oregon,997.93,44.590411,-123.272171
United States,Banner,Wyoming,26.985,44.590804,-106.87331
United States,Wilton,Maine,32.99,44.59107,-70.296064
United States,Canton,New York,109.045,44.592442,-75.162792
United States,Heuvelton,New York,43.94,44.593034,-75.420345
United States,Taunton,Minnesota,54.99,44.595076,-96.052594
United States,Junction City,Wisconsin,47.485,44.59634,-89.743758
United States,Frankfort,Maine,25.5,44.59794,-68.933981
United States,Eleva,Wisconsin,86.615,44.598493,-91.48037
United States,Bryant,South Dakota,18.995,44.598671,-97.453659
United States,Bucksport,Maine,37.49,44.601546,-68.776823
United States,Milladore,Wisconsin,33.995,44.604416,-89.887532
United States,Franklin,Maine,9.995,44.608734,-68.241653
United States,Fairfield,Maine,51.245,44.609639,-69.63321
United States,Mondovi,Wisconsin,21.25,44.609853,-91.669576
United States,Algoma,Wisconsin,54.36,44.610051,-87.457792
United States,Belle Plaine,Minnesota,465.9,44.613852,-93.760394
United States,Arlington,Minnesota,77.48,44.615279,-94.076195
United States,Hyde Park,Vermont,35.99,44.622453,-72.594971
United States,Toledo,Oregon,54.99,44.627082,-123.930119
United States,Albany,Oregon,1496.795,44.627722,-123.094409
United States,Durand,Wisconsin,42.97,44.630042,-91.929476
United States,Echo,Minnesota,9.995,44.631046,-95.418223
United States,Suamico,Wisconsin,52.49,44.631944,-88.039167
United States,Eddyville,Oregon,9,44.637139,-123.753096
United States,Madras,Oregon,143.34,44.637579,-121.134924
United States,Grawn,Michigan,32.49,44.642779,-85.71129
United States,Craftsbury,Vermont,34.99,44.64341,-72.366007
United States,Hewitt,Wisconsin,21.25,44.643651,-90.103054
United States,Milton,Vermont,538.165,44.648275,-73.131692
United States,Newport,Oregon,322.745,44.648653,-124.050903
United States,Cambridge,Vermont,57.645,44.651013,-72.865728
United States,East Haven,Vermont,41.615,44.651724,-71.867491
United States,Interlochen,Michigan,98.695,44.651769,-85.802156
United States,Winterport,Maine,78.97,44.655247,-68.886174
United States,Porter,Minnesota,109.31,44.656532,-96.15812
United States,Mesa,Idaho,9.995,44.657747,-116.42113
United States,Jonesboro,Maine,120.1,44.658153,-67.577692
United States,Potsdam,New York,272.975,44.659246,-74.968076
United States,Pulaski,Wisconsin,93.965,44.66112,-88.263447
United States,Jeffersonville,Vermont,48.99,44.662499,-72.780577
United States,Farmington,Minnesota,431.635,44.662799,-93.153891
United States,Hayti,South Dakota,9.995,44.664737,-97.230509
United States,Farmington,Maine,49.99,44.665339,-70.132878
United States,Green Isle,Minnesota,84.5,44.668665,-93.932635
United States,Marshfield,Wisconsin,312.425,44.6688,-90.1716
United States,Grayling,Michigan,60,44.670959,-84.691321
United States,Jordan,Minnesota,106.12,44.671321,-93.61946
United States,Lakeville,Minnesota,1074.45,44.674865,-93.257802
United States,Hanley Falls,Minnesota,27,44.678862,-95.682492
United States,Cadyville,New York,89.98,44.686473,-73.670242
United States,Morrisonville,New York,72.1,44.68936,-73.577168
United States,Ogdensburg,New York,148.985,44.690203,-75.477403
United States,Plattsburgh,New York,311.89,44.692715,-73.465969
United States,Augusta,Wisconsin,17.995,44.694737,-91.123154
United States,Saranac,New York,9.995,44.703168,-73.748135
United States,Prior Lake,Minnesota,261.855,44.710694,-93.410057
United States,Onida,South Dakota,9.995,44.712543,-100.095667
United States,North Stratford,New Hampshire,87.235,44.714915,-71.564368
United States,Scio,Oregon,156.23,44.716792,-122.768356
United States,Carver,Minnesota,97.25,44.716898,-93.687949
United States,Lisbon,New York,9,44.718424,-75.269364
United States,Hastings,Minnesota,466.915,44.718932,-92.862566
United States,Grand Isle,Vermont,20,44.719711,-73.30561
United States,Loyal,Wisconsin,23.37,44.727243,-90.492238
United States,Rosemount,Minnesota,525.65,44.728919,-93.158844
United States,Ellsworth,Wisconsin,111.485,44.730191,-92.489038
United States,Tulare,South Dakota,79.97,44.730489,-98.553926
United States,Lake Ann,Michigan,47.49,44.731736,-85.85284
United States,Kalkaska,Michigan,32.395,44.73546,-85.120655
United States,Hampden,Maine,57.47,44.741073,-68.87305
United States,Holden,Maine,54.485,44.742209,-68.648307
United States,Traverse City,Michigan,1259.67,44.74365,-85.618869
United States,Prescott,Wisconsin,43,44.747648,-92.753528
United States,Donnelly,Idaho,17.99,44.74937,-116.08578
United States,Jefferson,Oregon,23.49,44.749452,-123.00596
United States,Bird Island,Minnesota,34.995,44.750729,-94.871634
United States,Mill City,Oregon,9.995,44.751566,-122.476825
United States,Gates,Oregon,64.365,44.752716,-122.399498
United States,Powell,Wyoming,159.955,44.756077,-108.777322
United States,Savage,Minnesota,253.195,44.761547,-93.343445
United States,Cologne,Minnesota,6.8,44.764591,-93.798249
United States,Plato,Minnesota,58.485,44.765728,-94.050583
United States,Norwood Young America,Minnesota,49.49,44.766786,-93.930067
United States,Burnsville,Minnesota,985.025,44.767778,-93.2775
United States,Fall Creek,Wisconsin,5.495,44.768385,-91.285631
United States,Skowhegan,Maine,40.495,44.777212,-69.697571
United States,Shakopee,Minnesota,422.155,44.7793,-93.519748
United States,Baker City,Oregon,143.97,44.780102,-117.828631
United States,Eau Claire,Wisconsin,968.94,44.783972,-91.487686
United States,Sheridan,Wyoming,245.965,44.78486,-106.964795
United States,Shawano,Wisconsin,4.675,44.785133,-88.603599
United States,Brewer,Maine,79.8,44.787433,-68.753896
United States,Stratford,Wisconsin,55.165,44.789878,-90.058317
United States,New Vineyard,Maine,29.745,44.796658,-70.121953
United States,Mosinee,Wisconsin,197.345,44.799736,-89.684491
United States,Williamsburg,Michigan,9.995,44.801952,-85.434732
United States,Stayton,Oregon,568.09,44.80211,-122.76241
United States,Altoona,Wisconsin,335.155,44.802142,-91.43825
United States,Carmel,Maine,37.485,44.805315,-68.99415
United States,Chaska,Minnesota,250.21,44.806071,-93.608314
United States,Irasburg,Vermont,22.5,44.808056,-72.276269
United States,Frankfort,South Dakota,50.995,44.808416,-98.293496
United States,Granite Falls,Minnesota,44.985,44.808749,-95.551557
United States,Saint Albans,Vermont,30.335,44.811138,-73.089025
United States,Eddington,Maine,52.5,44.820642,-68.61883
United States,Bangor,Maine,120.6,44.824199,-68.791839
United States,Hatley,Wisconsin,73.04,44.825638,-89.377728
United States,Cottage Grove,Minnesota,574.735,44.830824,-92.939283
United States,Lovell,Wyoming,70.47,44.833637,-108.414107
United States,Saint Paul Park,Minnesota,24.995,44.834404,-92.987331
United States,Monmouth,Oregon,90.265,44.837706,-123.251233
United States,Frederic,Michigan,22.485,44.838217,-84.68241
United States,Newport,Maine,9.995,44.839264,-69.267498
United States,Inver Grove Heights,Minnesota,292.365,44.841966,-93.034746
United States,Norfolk,New York,23.745,44.84235,-74.957736
United States,Sublimity,Oregon,67.485,44.842523,-122.800718
United States,Sturgeon Bay,Wisconsin,373.225,44.84384,-87.375311
United States,Rapid City,Michigan,66.5,44.844863,-85.294318
United States,Turner,Oregon,21.25,44.847607,-122.950117
United States,Independence,Oregon,95.23,44.848098,-123.187913
United States,Malone,New York,19.99,44.848164,-74.292808
United States,Waconia,Minnesota,455.39,44.851029,-93.7784
United States,Depoe Bay,Oregon,8.5,44.851445,-124.03234
United States,River Falls,Wisconsin,145.425,44.85501,-92.631275
United States,Waddington,New York,78.105,44.856373,-75.204887
United States,Eden Prairie,Minnesota,1151.52,44.857426,-93.437573
United States,Victoria,Minnesota,105.965,44.858223,-93.656094
United States,Elk Mound,Wisconsin,150.975,44.866973,-91.675229
United States,Chanhassen,Minnesota,344.72,44.867924,-93.535906
United States,Afton,Minnesota,92.49,44.86965,-92.823358
United States,Falls City,Oregon,31.5,44.870597,-123.446149
United States,Menomonie,Wisconsin,153.35,44.87182,-91.92651
United States,Redfield,South Dakota,137.445,44.871853,-98.511234
United States,Newport,Minnesota,181.395,44.872522,-92.998603
United States,Lester Prairie,Minnesota,49.5,44.873898,-94.055094
United States,Oconto Falls,Wisconsin,62.985,44.875499,-88.155528
United States,Altona,New York,41.69,44.881584,-73.640767
United States,Orono,Maine,43.485,44.883056,-68.6725
United States,Levant,Maine,60.93,44.884279,-68.98367
United States,New Portland,Maine,25.5,44.885571,-70.092857
United States,South Saint Paul,Minnesota,79.485,44.888128,-93.046013
United States,Oconto,Wisconsin,27.89,44.891359,-87.891728
United States,Mccall,Idaho,128.47,44.891784,-116.078873
United States,Hutchinson,Minnesota,73.02,44.894554,-94.384691
United States,Excelsior,Minnesota,147.705,44.900704,-93.579132
United States,Saint Paul,Minnesota,4200.22,44.901548,-93.202579
United States,Gillett,Wisconsin,29.99,44.901753,-88.324221
United States,Mayer,Minnesota,58.025,44.902231,-93.885925
United States,Saint Louis Park,Minnesota,127.88,44.902305,-93.370997
United States,Saint Paul,Minnesota,4200.22,44.902691,-93.096435
United States,Edgar,Wisconsin,21.25,44.903831,-89.998029
United States,Watertown,South Dakota,289.1,44.904295,-97.123977
United States,Ranchester,Wyoming,29.75,44.904789,-107.159833
United States,Saint Bonifacius,Minnesota,143.98,44.905556,-93.747222
United States,Schofield,Wisconsin,22.935,44.906407,-89.581789
United States,Chateaugay,New York,35.49,44.908768,-74.074098
United States,Ossineke,Michigan,67.485,44.91038,-83.459186
United States,Colby,Wisconsin,4.675,44.911651,-90.314432
United States,Minnetonka,Minnesota,550.43,44.913808,-93.484997
United States,Silver Lake,Minnesota,24.995,44.913945,-94.197383
United States,Swanton,Vermont,31.615,44.916754,-73.121124
United States,Dallas,Oregon,877.34,44.922534,-123.319991
United States,Hopkins,Minnesota,2392.955,44.925,-93.4625
United States,Salem,Oregon,3477.365,44.926039,-122.979692
United States,Birnamwood,Wisconsin,27.7,44.926896,-89.212433
United States,Chippewa Falls,Wisconsin,135.625,44.932202,-91.384376
United States,Massena,New York,80.47,44.932411,-74.886205
United States,Bowler,Wisconsin,72.475,44.933667,-88.976071
United States,Mound,Minnesota,92.315,44.938158,-93.656087
United States,Milford,Maine,4.95,44.939263,-68.629597
United States,Newport,Vermont,24.995,44.939344,-72.206505
United States,Lakeland,Minnesota,46.495,44.939384,-92.771592
United States,Lena,Wisconsin,27,44.940494,-88.054308
United States,Woodville,Wisconsin,73,44.940806,-92.284803
United States,Old Town,Maine,42.985,44.943044,-68.67496
United States,Boyd,Wisconsin,64.415,44.943737,-91.029355
United States,Wayzata,Minnesota,438.465,44.958189,-93.520581
United States,Salem,Oregon,3477.365,44.958846,-123.075323
United States,Mooers,New York,64.585,44.959244,-73.583413
United States,Watertown,Minnesota,53.945,44.959533,-93.848159
United States,North Troy,Vermont,20,44.961861,-72.457231
United States,Cadott,Wisconsin,87.985,44.963014,-91.169884
United States,Wausau,Wisconsin,228.355,44.963433,-89.633955
United States,Abbotsford,Wisconsin,41.88,44.964057,-90.299438
United States,Suttons Bay,Michigan,28.985,44.965613,-85.642264
United States,Marathon,Wisconsin,34.85,44.965664,-89.829948
United States,Baldwin,Wisconsin,72.51,44.9657,-92.365498
United States,Lake Lillian,Minnesota,29.99,44.96603,-94.901443
United States,Hammond,Wisconsin,19.995,44.967004,-92.447215
United States,Lincoln City,Oregon,78.75,44.968139,-123.99556
United States,Montevideo,Minnesota,18,44.968829,-95.676473
United States,Stanley,Wisconsin,42.5,44.968872,-90.938935
United States,Saint Paul,Minnesota,4200.22,44.969963,-93.083167
United States,Fort Covington,New York,62.965,44.973096,-74.492879
United States,Withee,Wisconsin,37.485,44.975726,-90.604862
United States,Champlain,New York,12.495,44.977292,-73.446603
United States,Hogansburg,New York,84.965,44.982511,-74.662649
United States,Minneapolis,Minnesota,8611.995,44.983473,-93.268251
United States,Hudson,Wisconsin,521.98,44.984187,-92.727062
United States,Roberts,Wisconsin,49.04,44.987356,-92.559773
United States,Rouses Point,New York,37.615,44.988413,-73.369083
United States,Keizer,Oregon,237.215,44.990278,-123.025
United States,Silverton,Oregon,264.565,44.991041,-122.762724
United States,Long Lake,Minnesota,43.475,44.991228,-93.581798
United States,Atlanta,Michigan,29.745,44.992371,-84.147982
United States,Faith,South Dakota,25.65,44.992609,-102.054142
United States,New Meadows,Idaho,21.25,44.993969,-116.287438
United States,Lake Elmo,Minnesota,257.92,44.994609,-92.90565
United States,Colfax,Wisconsin,30.175,44.999326,-91.735737
United States,Harmony,Maine,54.985,45.003926,-69.56871
United States,Dorchester,Wisconsin,29.985,45.004192,-90.359648
United States,Rockford,Minnesota,35.98,45.0079,-93.6542
United States,Leland,Michigan,49.485,45.010215,-86.092924
United States,Kewadin,Michigan,39.98,45.012574,-85.353941
United States,Otis,Oregon,123.48,45.013755,-123.933244
United States,Bayport,Minnesota,17.99,45.021405,-92.784375
United States,Eagle Butte,South Dakota,34.99,45.023889,-101.104167
United States,Gaylord,Michigan,81.975,45.0275,-84.674722
United States,Athens,Wisconsin,31.675,45.032037,-90.062612
United States,Delano,Minnesota,183.335,45.034222,-93.801644
United States,Peshtigo,Wisconsin,35.29,45.045778,-87.729795
United States,Gardiner,Montana,29.75,45.0493,-110.196258
United States,Minneapolis,Minnesota,8611.995,45.049582,-93.246095
United States,Stillwater,Minnesota,443.985,45.050007,-92.830032
United States,Baileys Harbor,Wisconsin,18,45.056549,-87.167626
United States,Saint Paul,Minnesota,4200.22,45.061132,-92.954847
United States,Faulkton,South Dakota,57.365,45.06845,-99.134054
United States,Wheeler,Wisconsin,41.5,45.071856,-91.887055
United States,Mount Angel,Oregon,29.995,45.073727,-122.785611
United States,Cokato,Minnesota,52.515,45.074761,-94.191054
United States,Central Lake,Michigan,96.65,45.074796,-85.267285
United States,Grand Ronde,Oregon,69.985,45.074973,-123.633518
United States,Alpena,Michigan,161.365,45.079018,-83.4602
United States,Hamel,Minnesota,4.4,45.079951,-93.575957
United States,Willamina,Oregon,18,45.082605,-123.504708
United States,Marinette,Wisconsin,79.49,45.087403,-87.669684
United States,Sheridan,Oregon,24.995,45.089703,-123.400335
United States,Montrose,Minnesota,31.87,45.089737,-93.931762
United States,Osseo,Minnesota,24.995,45.0994,-93.4878
United States,Bloomer,Wisconsin,29.995,45.102477,-91.489974
United States,Downing,Wisconsin,114.48,45.103032,-92.113384
United States,Rockford,Minnesota,35.98,45.103074,-93.765832
United States,Dassel,Minnesota,38.485,45.103208,-94.330475
United States,Loretto,Minnesota,52.79,45.106099,-93.669165
United States,Milan,Minnesota,34.995,45.114317,-95.869045
United States,Amity,Oregon,39.995,45.115704,-123.174402
United States,Molalla,Oregon,304.71,45.122256,-122.575574
United States,Kandiyohi,Minnesota,44.985,45.123162,-94.947274
United States,Stratton,Maine,53.74,45.123197,-70.431928
United States,Litchfield,Minnesota,30.245,45.126272,-94.526805
United States,Pound,Wisconsin,9.995,45.127317,-88.139621
United States,Antigo,Wisconsin,9.995,45.131362,-89.141871
United States,Somerset,Wisconsin,154.32,45.133064,-92.686466
United States,Ukiah,Oregon,184.28,45.134167,-118.931389
United States,Menominee,Michigan,47.24,45.13427,-87.621475
United States,Willmar,Minnesota,86.98,45.139264,-95.052315
United States,Woodburn,Oregon,329.385,45.144617,-122.858342
United States,Medford,Wisconsin,78.75,45.151185,-90.350306
United States,Circle Pines,Minnesota,242.665,45.152841,-93.143984
United States,Conde,South Dakota,9.35,45.155125,-98.034323
United States,Hanover,Minnesota,132.135,45.155833,-93.666111
United States,Colton,Oregon,5.495,45.157291,-122.424753
United States,New Richmond,Wisconsin,120.11,45.159819,-92.551333
United States,Ellsworth,Michigan,30.17,45.159929,-85.263292
United States,Hubbard,Oregon,18.995,45.160422,-122.754115
United States,Northville,South Dakota,25.92,45.161112,-98.658853
United States,Hugo,Minnesota,97.625,45.1628,-93.003493
United States,Deer Park,Wisconsin,62.99,45.169046,-92.358464
United States,Champlin,Minnesota,83.48,45.170042,-93.381927
United States,Calais,Maine,9.995,45.171478,-67.26408
United States,Rogers,Minnesota,268.31,45.171484,-93.581445
United States,Merrill,Wisconsin,39.745,45.180924,-89.690696
United States,Buffalo,Minnesota,246.625,45.181371,-93.863479
United States,Sister Bay,Wisconsin,15.49,45.187544,-87.113865
United States,Gilman,Wisconsin,19.995,45.18906,-90.825672
United States,Dayton,Oregon,48.615,45.197722,-123.075332
United States,Dayton,Minnesota,9.995,45.198164,-93.466795
United States,Star Prairie,Wisconsin,22.5,45.2013,-92.551353
United States,Bryant,Wisconsin,16.995,45.202962,-88.998325
United States,Milbank,South Dakota,37.115,45.206127,-96.62548
United States,Saint Michael,Minnesota,230.425,45.206409,-93.659253
United States,Kerkhoven,Minnesota,10.995,45.209626,-95.311465
United States,Mcminnville,Oregon,288.62,45.209677,-123.204342
United States,Maple Lake,Minnesota,165.945,45.220236,-93.963793
United States,Hoven,South Dakota,77.48,45.227799,-99.776286
United States,Aurora,Oregon,42.42,45.228432,-122.803881
United States,Dillon,Montana,154.345,45.23394,-112.640452
United States,Deerbrook,Wisconsin,9.995,45.236791,-89.187257
United States,Anoka,Minnesota,322.575,45.238537,-93.407822
United States,Lafayette,Oregon,243.02,45.246638,-123.111362
United States,Andover,Minnesota,405.21,45.25068,-93.284531
United States,Canby,Oregon,368.905,45.251425,-122.68322
United States,Albertville,Minnesota,298.39,45.253425,-93.646899
United States,Crivitz,Wisconsin,19.125,45.254053,-88.061265
United States,Forest Lake,Minnesota,112.765,45.268499,-92.974894
United States,Scandia,Minnesota,49.11,45.269666,-92.829158
United States,Monticello,Minnesota,131.09,45.2797,-93.8097
United States,Bridger,Montana,24.995,45.285682,-108.908217
United States,Cloverdale,Oregon,78.98,45.285821,-123.835628
United States,Carlton,Oregon,2.495,45.28593,-123.152346
United States,Estacada,Oregon,155.43,45.287177,-122.325858
United States,Monticello,Minnesota,131.09,45.295557,-93.802252
United States,Wilsonville,Oregon,416.675,45.298646,-122.769886
United States,Charlevoix,Michigan,92.96,45.29934,-85.245298
United States,Odessa,Minnesota,2.495,45.299766,-96.310154
United States,Eden Valley,Minnesota,28.345,45.302006,-94.603911
United States,Watkins,Minnesota,27,45.308652,-94.429677
United States,Newberg,Oregon,702.22,45.309901,-122.968503
United States,Elk River,Minnesota,364.335,45.313601,-93.5814
United States,Sheldon,Wisconsin,79.975,45.318171,-90.914148
United States,Government Camp,Oregon,102.115,45.318366,-121.785426
United States,Osceola,Wisconsin,128.965,45.321757,-92.697108
United States,Wyoming,Minnesota,218.03,45.324337,-93.068565
United States,Ortonville,Minnesota,57.49,45.329621,-96.45965
United States,La Grande,Oregon,36.995,45.330435,-118.085228
United States,Onaway,Michigan,44.99,45.33654,-84.212272
United States,Oregon City,Oregon,993.635,45.337718,-122.569991
United States,Welches,Oregon,8.5,45.339862,-121.959826
United States,Brownville,Maine,19.125,45.341229,-69.042331
United States,Kimball,Minnesota,22.495,45.343584,-94.302837
United States,South Haven,Minnesota,58.575,45.346008,-94.162768
United States,Big Lake,Minnesota,209.16,45.350648,-93.739917
United States,Lincoln,Maine,2.125,45.350832,-68.507693
United States,Sherwood,Oregon,502.8,45.351419,-122.856724
United States,Ennis,Montana,37.115,45.354456,-111.687033
United States,Dresser,Wisconsin,54.985,45.354585,-92.5623
United States,Rhododendron,Oregon,34.935,45.355201,-121.953691
United States,Shafer,Minnesota,22.495,45.357561,-92.760889
United States,Chisago City,Minnesota,98.99,45.361144,-92.892134
United States,Petoskey,Michigan,24.745,45.361268,-84.940263
United States,Brightwood,Oregon,9.995,45.365218,-122.003621
United States,West Linn,Oregon,553.445,45.366874,-122.647952
United States,Tualatin,Oregon,561.75,45.372688,-122.763132
United States,Waubay,South Dakota,65.485,45.37837,-97.294987
United States,Sandy,Oregon,284.955,45.378954,-122.223049
United States,Clearwater,Minnesota,96.96,45.387694,-94.045246
United States,Gladstone,Oregon,198.095,45.389882,-122.590197
United States,Saint Francis,Minnesota,29.75,45.390284,-93.359832
United States,Stacy,Minnesota,105.955,45.398056,-92.987222
United States,Paynesville,Minnesota,23.37,45.398798,-94.715709
United States,Fishtail,Montana,22.5,45.400217,-109.582078
United States,Lake Oswego,Oregon,870.86,45.409263,-122.684721
United States,Saint Croix Falls,Wisconsin,43.49,45.413215,-92.638371
United States,Java,South Dakota,24.995,45.413541,-99.835153
United States,Clackamas,Oregon,1200.58,45.414992,-122.52005
United States,Sheridan,Montana,24.995,45.422968,-112.173543
United States,Richmond,Minnesota,55.48,45.423817,-94.546072
United States,Damascus,Oregon,112.035,45.425391,-122.436877
United States,Roscoe,South Dakota,77.98,45.427119,-99.332631
United States,Boring,Oregon,234.43,45.429704,-122.380713
United States,Becker,Minnesota,51.11,45.436539,-93.840966
United States,Alanson,Michigan,113.86,45.440545,-84.792421
United States,Gaston,Oregon,39.25,45.442738,-123.16657
United States,Portland,Oregon,24368.425,45.442919,-122.615092
United States,Portland,Oregon,24368.425,45.443343,-122.775974
United States,Happy Valley,Oregon,929.19,45.444996,-122.534135
United States,Bruce,Wisconsin,57.5,45.447923,-91.290622
United States,Centuria,Wisconsin,27.995,45.448369,-92.547741
United States,Tillamook,Oregon,24.995,45.449185,-123.818851
United States,Cold Spring,Minnesota,141.485,45.449976,-94.437823
United States,Groton,South Dakota,8.5,45.450345,-98.105814
United States,Zimmerman,Minnesota,131.005,45.455321,-93.587859
United States,Broadus,Montana,5.495,45.46057,-105.424968
United States,Aberdeen,South Dakota,198.94,45.466109,-98.485642
United States,Isanti,Minnesota,175.05,45.468212,-93.226565
United States,Beaverton,Oregon,2963.39,45.475035,-122.805395
United States,Clear Lake,Minnesota,84.985,45.479477,-93.968391
United States,Moro,Oregon,40.49,45.485332,-120.695666
United States,Belgrade,Minnesota,25.5,45.486522,-94.969877
United States,Daggett,Michigan,25.5,45.488738,-87.607858
United States,Tomahawk,Wisconsin,21.25,45.496308,-89.727269
United States,Hillsboro,Oregon,2748.445,45.498401,-122.956998
United States,Hancock,Minnesota,24.995,45.498464,-95.800775
United States,Portland,Oregon,24368.425,45.498819,-122.690258
United States,Pelican Lake,Wisconsin,34.415,45.504886,-89.181707
United States,Rice Lake,Wisconsin,122.885,45.510466,-91.733544
United States,Gresham,Oregon,763.585,45.515397,-122.420258
United States,North Branch,Minnesota,82.14,45.516479,-92.937097
United States,Bay City,Oregon,4.125,45.519658,-123.876075
United States,Peever,South Dakota,19.99,45.520647,-97.001205
United States,Corbett,Oregon,17.99,45.522116,-122.241746
United States,Troutdale,Oregon,87.985,45.525398,-122.373866
United States,Cornelius,Oregon,356.03,45.529034,-123.041536
United States,Forest Grove,Oregon,223.695,45.532835,-123.115152
United States,Kennan,Wisconsin,47.975,45.53497,-90.590987
United States,Saint Cloud,Minnesota,75.49,45.540972,-94.181857
United States,Waite Park,Minnesota,113.3,45.54972,-94.224481
United States,Saint Cloud,Minnesota,75.49,45.552113,-94.128447
United States,Chokio,Minnesota,45.29,45.552369,-96.17331
United States,Laona,Wisconsin,9.995,45.553416,-88.671525
United States,Cambridge,Minnesota,49.99,45.557591,-93.288935
United States,Graceville,Minnesota,80.2,45.560248,-96.420925
United States,Elrosa,Minnesota,31.865,45.562778,-94.946944
United States,Saint Joseph,Minnesota,133.395,45.565124,-94.336688
United States,Tripoli,Wisconsin,29.995,45.581387,-89.985218
United States,Princeton,Minnesota,139.025,45.585115,-93.596143
United States,Morris,Minnesota,22.5,45.592095,-95.917234
United States,Washougal,Washington,686.3,45.595921,-122.310396
United States,Harris,Minnesota,174.25,45.596205,-93.039545
United States,North Plains,Oregon,81.045,45.597222,-122.992222
United States,The Dalles,Oregon,142.5,45.599504,-121.190493
United States,Lame Deer,Montana,7.495,45.603167,-106.565424
United States,Sauk Rapids,Minnesota,234.92,45.604032,-94.159088
United States,Camas,Washington,346.99,45.605772,-122.414231
United States,Cheboygan,Michigan,4.995,45.608038,-84.48672
United States,Rockaway Beach,Oregon,10.17,45.608511,-123.907834
United States,Avon,Minnesota,40.99,45.612168,-94.436029
United States,Albany,Minnesota,24.995,45.615114,-94.574022
United States,Barronett,Wisconsin,57.485,45.618995,-92.019595
United States,Columbus,Montana,22.5,45.626171,-109.257126
United States,Crow Agency,Montana,10.995,45.629594,-107.497251
United States,Sartell,Minnesota,157.465,45.631827,-94.213569
United States,Vancouver,Washington,5221.24,45.64183,-122.68014
United States,Rhinelander,Wisconsin,106.715,45.646718,-89.409285
United States,Banks,Oregon,41.995,45.653476,-123.120982
United States,Livingston,Montana,44.985,45.654587,-110.560907
United States,Melrose,Minnesota,8.5,45.658183,-94.819768
United States,Pendleton,Oregon,196.04,45.660535,-118.783104
United States,Mosier,Oregon,24.995,45.66167,-121.324532
United States,Frederic,Wisconsin,24.995,45.665314,-92.426482
United States,Stanchfield,Minnesota,6.75,45.667513,-93.243302
United States,Bozeman,Montana,41067.46,45.669269,-111.043057
United States,Hood River,Oregon,245.92,45.671058,-121.539104
United States,Freeport,Minnesota,180.23,45.673146,-94.678529
United States,Laurel,Montana,89.985,45.67451,-108.769008
United States,Harshaw,Wisconsin,29.995,45.676244,-89.650346
United States,Rufus,Oregon,10.485,45.68515,-120.726777
United States,Phillips,Wisconsin,148.455,45.697463,-90.404131
United States,Bark River,Michigan,69.735,45.705411,-87.240522
United States,Foley,Minnesota,43.985,45.708687,-93.868459
United States,Braham,Minnesota,32.49,45.717547,-93.203695
